la,lo,0,1,2,3,4
0.9311387569381896,0.12053644635718624,0.000274690734463465,0.0040363522519997865,0.0008671146757279177,0.0,0.4526880491406077
0.5621161933685518,0.07305151256327765,0.0006793609074307336,0.005173143295458411,0.0008671146757279177,0.0,0.36044310756617737
0.8338277997723791,0.08454812313993762,0.00012825616123691722,0.0011265015731725882,0.0008671146757279177,0.0,0.4403179469434063
0.598974753207391,0.9999291504983572,1.6029346856590686e-05,0.0002614572636615997,0.0008671146757279177,,0.04354372696282759
0.5730283408294177,0.8302787573992529,4.444586715032994e-05,0.0008522252804570588,0.0008671146757279177,0.0,0.6674732645013624
0.6652128738405918,0.09732973063734306,0.00046214777865112637,0.002349173891538113,,0.0,0.33058254433142537
0.4949077152360204,0.8472230008737405,5.7932653553369274e-05,0.001208897865923282,0.0008671146757279177,0.0,0.2815239355499728
0.8020032309747547,0.09781954526813627,,0.0011218997227677961,0.0008671146757279177,,
0.6549563167952865,0.1059910997328321,0.00016426305375475918,0.0017259391405710846,0.0008671146757279177,0.0,0.31728733569240364
0.9321098752038852,0.1199092425592606,5.382285029644474e-05,0.0007039371204751102,0.0008671146757279177,0.0,
0.852533142786718,0.040271564527988316,0.000816134555896447,0.0031253594106781784,0.0008671146757279177,0.0,0.4944762968933338
0.7485866862842955,0.087516514030724,0.002437760155949023,0.02096958914199669,0.0008671146757279177,,
0.8324015530284585,0.15388991795473525,6.168908287736789e-05,0.0011046992222622158,0.0008671146757279177,0.0,0.4594593600362042
0.848256684854055,0.10992366754582654,,0.003070100827935987,0.0008671146757279177,0.0,
0.9490991194890086,0.15878655757198254,0.0012075755597027366,0.00724674012094782,0.0008671146757279177,0.0,0.4649295561174099
0.6511789215984614,0.8720862704457926,5.10439714482847e-05,0.0009692608061708717,0.0008671146757279177,0.0,0.7694464722674046
0.9193577191920049,0.2147114119695995,0.001195147589430949,0.007223341846320602,0.0008671146757279177,0.0,0.5003093658737772
0.8752853824828981,0.10974444143262026,0.000219721342591878,0.0017410082233791676,0.0008671146757279177,0.0,0.43006515764677294
0.6502397555201208,0.1213567167990544,0.00016861675452842863,0.0015402502918412293,0.0008671146757279177,0.0,0.27444317498398546
0.8645318548092606,0.16890528199503205,0.0006365752607056277,0.0065367268379075295,0.0008671146757279177,0.0,0.4867024962708921
0.5178239000839889,0.11421819151706512,,0.006503610388956425,0.0008671146757279177,0.0,0.4214130729483317
0.6563807567190886,0.11201204595700932,2.013718690277581e-05,0.00030749774801451535,0.0008671146757279177,0.0,0.3106196124488738
0.7156160229568859,0.25389689778694496,0.0001412110366887965,0.0018882479516079968,0.0008671146757279177,0.0,0.5217913625502221
0.6040652311512528,0.11873451437326872,0.00294862876301076,0.013876674298212365,0.0008671146757279177,0.0,0.3337982195471325
0.6249764162426663,0.14235707672293238,0.00018245879223890583,0.0018829668233933702,0.0008671146757279177,0.0,0.22419571847333228
0.4519790005660099,0.8370125084760114,3.8488692376574295e-05,0.0016475087091382865,0.0008671146757279177,0.0,0.5512422305199157
0.9428843239525768,0.14072918503310944,0.0007979803722084945,0.004951156612585001,0.0008671146757279177,0.0,0.455349039482929
0.7253816955047838,0.024599703819650213,0.0003061408527777851,0.002027438856886212,0.0008671146757279177,0.0,0.365229026166856
0.9027616009263096,0.1982699476736838,6.610453086905938e-05,0.0008608132447751791,0.0008671146757279177,0.0,0.510033708117331
0.9379480913893422,0.18398136917397773,0.003156638316053584,0.04292924397675362,0.0008671146757279177,0.0,
0.9101261046327628,0.11201583020338778,0.00012567820354260958,0.0010271695034149042,0.0008671146757279177,0.0,0.4537210663333925
0.9533305971103052,0.1718462020602558,0.0011082944017942894,0.009712143945624084,0.0008671146757279177,,0.44528799558081983
0.6597586544781755,0.11255837900825273,0.00038254175559440944,0.0038001821294370375,,,0.32719893394597593
0.6231172934367163,0.14308049848896445,0.0005703589746544589,0.0028002074464300785,0.0008671146757279177,0.0,0.2249094427812848
0.5677877066241451,0.8294786345654187,1.5422562132541245e-05,0.0003503995599947316,0.0008671146757279177,0.0,0.5678762889675472
0.6560335619689853,0.11109650360862944,0.00017211584516839705,0.0014289437550543068,0.0008671146757279177,0.0,0.310619545978218
0.7597932503286514,0.1510019422994931,,0.001717893869023461,0.0008671146757279177,,0.32957303802753457
0.4750771987669496,0.8419560307011703,0.0002443774343353001,0.006446462651791009,0.0008671146757279177,0.0,0.15894442141132095
0.4984258792937651,0.8330006116463409,4.515081212058903e-05,0.0010224136948912804,0.0008671146757279177,0.0,0.8565037810314624
0.4814914101869657,0.8391954580073392,6.175950280560297e-05,0.002261409317223728,0.0008671146757279177,0.0,0.28923558349399986
0.73934451609173,0.05494823851740537,,0.0037278590553254157,0.0008671146757279177,0.0,0.4392936756544008
0.6669276412286683,0.12224398241755033,8.372464696843408e-05,0.0013585680975717286,0.0008671146757279177,0.0,0.29067620092753405
0.6324618818012511,0.8694091263688811,0.0002792529538310781,0.0023141031151197138,0.0008671146757279177,0.0,0.4333276552283008
0.5949752142318082,0.1104689494175205,0.0003654075123767895,0.002097424147991427,0.0008671146757279177,0.0,0.3444639962587473
0.7540622071049491,0.08773985464569514,0.0003556603104006827,0.002652227682605117,0.0008671146757279177,0.0,0.3705063463075474
0.5953922092959566,0.8476292817696593,2.6416591253318907e-05,0.0007388549945971879,0.0008671146757279177,,0.4061542203412245
0.6226905035056112,0.8491695401243645,2.0661999395289314e-05,0.0005065025342653785,0.0008671146757279177,0.0,0.3944050791648174
0.6404569657289966,0.12641639436444424,3.706516738392324e-05,0.000761905711650659,,0.0,0.2897895367542987
0.9403039946320328,0.14165706122153815,0.0010659478153025354,0.00472674163392086,0.0008671146757279177,0.0,0.454684348943238
0.4617435319643597,0.8345017310824824,8.95515774172996e-05,0.0011239266140367346,0.0008671146757279177,0.0,0.9893165307612396
0.9066271499257492,0.19993690820343332,5.623218693352225e-05,,0.0008671146757279177,0.0,0.5431600610835339
0.923981371874772,0.214520552802711,0.00020247422244429122,0.0015491748715725318,0.0008671146757279177,0.0,0.539879007619113
0.921095119379458,0.1996424377722732,0.00014078509013752108,0.0014729277851079847,0.0008671146757279177,,0.5801136724753556
0.5390342565486771,0.8346797658588658,0.002656787527144634,0.015195230465999509,0.0008671146757279177,0.0,0.4964410049367536
0.9319066554884732,0.21991079129713048,0.00010765561466835116,0.0013743461172038105,0.0008671146757279177,0.0,0.5880539118060377
0.6088265825461934,0.8214990605257972,0.9999999999911892,0.99999999999904,0.0008671146757279177,0.0,0.03142427423236973
0.8336201105545686,0.09525084788142488,4.802548484180293e-05,0.000761975107984771,0.0008671146757279177,0.0,0.4330181889947303
0.9375958565620668,0.1746791659857357,,0.02338328252346989,0.0008671146757279177,0.0,
0.5583276719636293,0.8380569955158085,1.4704515004921762e-05,0.0004038234111649303,0.0008671146757279177,0.0,0.46683866276487
0.7931353578340676,0.13828585832734622,9.553604095690276e-05,0.001223810974951376,0.0008671146757279177,0.0,0.35524968853970124
0.8333308291440469,0.15369685131079272,4.5950945519807285e-05,0.0005028182896062442,0.0008671146757279177,0.0,0.4594593600362042
0.9403599109599048,0.2413252108455942,0.0002178904755964916,0.00209556369274372,0.0008671146757279177,0.0,0.5170447174282308
0.915961372848553,0.180129812264939,,0.000896154983643368,0.0008671146757279177,0.0,0.5490999435042795
0.5456290548847285,0.28978476327857017,0.00037246772526562433,0.007239667165948679,0.0008671146757279177,0.0,0.24831802124060046
0.5848114706831071,0.8338707430381783,,0.00013767647186242168,0.0008671146757279177,0.0,0.7080257092177555
0.6824054329369235,0.11584306982551268,0.0001128192568152993,0.001423176180613844,0.0008671146757279177,0.0,0.28441268595987856
0.6916876384594786,0.02490748919177168,0.0011449201640844682,0.006210219869442751,0.0008671146757279177,0.0,0.35261051310383645
0.899366966307179,0.17871997025302033,0.004692691912053223,0.016960971139723953,0.0008671146757279177,0.0,
0.7825219062674978,0.034891242160653216,0.00014540741512953588,0.0018898970503858359,0.0008671146757279177,0.0,0.4434523813966862
0.44625537481437305,0.8358243251917843,8.21245869981236e-05,0.0013572432322885367,0.0008671146757279177,0.0,0.5962042528932014
0.9011916644350852,0.11346586231341894,8.437902722860488e-05,,0.0008671146757279177,0.0,
0.9398799624790029,0.20945348194115596,7.530769463248077e-05,0.0013646835175375328,0.0008671146757279177,0.0,0.6464543697556427
0.6848624230104435,0.1300703995967954,0.0006130369383255341,,0.0008671146757279177,0.0,0.2929699621453603
0.9118466728643766,0.20894033112436133,2.4927777483250354e-05,0.0006493433219791982,0.0008671146757279177,0.0,0.4824462218489072
0.5922183871144439,0.2105813275192357,0.0004830898492596455,0.002627481314599472,0.0008671146757279177,0.0,0.3140834658831037
0.6341814990749082,0.8672473756251365,4.563167242041483e-05,0.0018881037838433547,0.0008671146757279177,0.0,0.6183339802849617
0.677264364029749,0.14900894091277722,0.0005544491769393886,0.003040423576837672,0.0008671146757279177,0.0,0.3321897999941358
0.9501633365386954,0.17926171315356396,0.0506204695987976,0.2778099289967224,0.0008671146757279177,0.0,0.43199062544683337
0.7822649574275145,0.035067209617255506,0.0001167526244908364,0.0017593743519365539,,,0.4432972492380295
0.5354877539438128,0.8327719450549851,6.002133121749464e-05,0.0010296585569919332,0.0008671146757279177,0.0,0.3884534246819608
0.6669142327214747,0.12546335994546215,5.078540757590117e-05,0.0010966695001006588,,,0.3106173843742849
0.8770344794532224,0.18879843449932035,,0.0016627401966452873,0.0008671146757279177,0.0,0.4009978468278152
0.574481214396134,0.8299298358674234,2.24226809481234e-06,0.00011655167105232112,0.0008671146757279177,0.0,0.7024521248964505
0.5707247402743628,0.8452097117217173,8.376957961666314e-05,0.0013763076434609505,0.0008671146757279177,0.0,0.5307006374715253
0.9244066402731458,0.16300413520019078,0.0023036157825010164,0.016816825259403048,,,0.4997688807669952
0.4526316430119045,0.8292851474496564,2.7092370964313017e-05,0.0006408595001541782,0.0008671146757279177,,0.7854238544660375
0.5458259982776248,0.8522876189830134,5.303397063284063e-05,0.0008225965971942349,0.0008671146757279177,0.0,
0.7398719173746867,0.12271887029873962,0.0001066190187803275,0.001192735622881172,0.0008671146757279177,0.0,0.3322693446651571
0.6604887049017696,0.8695776654899999,5.353575986139786e-05,0.0009218915211963153,0.0008671146757279177,0.0,0.5345184847419653
0.4766129958675171,0.29993705536857,5.960886621406599e-05,0.0009402298144329652,0.0008671146757279177,0.0,0.2751950422246352
0.5966860826922608,0.9999999649606816,2.6583739094090257e-05,0.0005498132375088272,0.0008671146757279177,0.0,0.1371583873014236
0.951314851528836,0.216335974924182,1.6951227877925945e-05,0.00048017272044528585,0.0008671146757279177,0.0,
